date,temple_id,temple_name,visitor_count,occupancy_percentage,crowd_level,day_of_week,is_weekend,is_holiday,festival_name,is_festival,weather,temperature,season,hourly_distribution,factors
2024-05-03,4,Pavagadh Temple,1501,40,low,Friday,False,False,None,False,Heavy Rain,26,Summer,"{'4-6 AM': 180, '6-9 AM': -74, '9-12 PM': 300, '12-4 PM': 120, '4-7 PM': 600, '7-10 PM': 375}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.19}"
2024-05-04,4,Pavagadh Temple,2635,70,moderate,Saturday,True,False,None,False,Light Rain,32,Summer,"{'4-6 AM': 316, '6-9 AM': -130, '9-12 PM': 527, '12-4 PM': 210, '4-7 PM': 1054, '7-10 PM': 658}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.19}"
2024-05-05,4,Pavagadh Temple,3405,90,high,Sunday,True,False,None,False,Sunny,34,Summer,"{'4-6 AM': 408, '6-9 AM': -169, '9-12 PM': 681, '12-4 PM': 272, '4-7 PM': 1362, '7-10 PM': 851}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-06,4,Pavagadh Temple,1750,46,low,Monday,False,False,None,False,Light Rain,37,Summer,"{'4-6 AM': 210, '6-9 AM': -87, '9-12 PM': 350, '12-4 PM': 140, '4-7 PM': 700, '7-10 PM': 437}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.19}"
2024-05-07,4,Pavagadh Temple,2332,62,moderate,Tuesday,False,False,None,False,Partly Cloudy,27,Summer,"{'4-6 AM': 279, '6-9 AM': -114, '9-12 PM': 466, '12-4 PM': 186, '4-7 PM': 932, '7-10 PM': 583}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-05-08,4,Pavagadh Temple,2155,57,moderate,Wednesday,False,False,None,False,Partly Cloudy,36,Summer,"{'4-6 AM': 258, '6-9 AM': -106, '9-12 PM': 431, '12-4 PM': 172, '4-7 PM': 862, '7-10 PM': 538}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-05-09,4,Pavagadh Temple,2303,61,moderate,Thursday,False,False,None,False,Sunny,36,Summer,"{'4-6 AM': 276, '6-9 AM': -113, '9-12 PM': 460, '12-4 PM': 184, '4-7 PM': 921, '7-10 PM': 575}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-10,4,Pavagadh Temple,3216,85,high,Friday,False,False,None,False,Sunny,34,Summer,"{'4-6 AM': 385, '6-9 AM': -159, '9-12 PM': 643, '12-4 PM': 257, '4-7 PM': 1286, '7-10 PM': 804}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-11,4,Pavagadh Temple,3376,90,high,Saturday,True,False,None,False,Sunny,36,Summer,"{'4-6 AM': 405, '6-9 AM': -168, '9-12 PM': 675, '12-4 PM': 270, '4-7 PM': 1350, '7-10 PM': 844}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-12,4,Pavagadh Temple,3195,85,high,Sunday,True,False,None,False,Sunny,33,Summer,"{'4-6 AM': 383, '6-9 AM': -158, '9-12 PM': 639, '12-4 PM': 255, '4-7 PM': 1278, '7-10 PM': 798}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-13,4,Pavagadh Temple,1017,27,low,Monday,False,False,None,False,Heavy Rain,26,Summer,"{'4-6 AM': 122, '6-9 AM': -49, '9-12 PM': 203, '12-4 PM': 81, '4-7 PM': 406, '7-10 PM': 254}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.19}"
2024-05-14,4,Pavagadh Temple,1694,45,low,Tuesday,False,False,None,False,Light Rain,29,Summer,"{'4-6 AM': 203, '6-9 AM': -82, '9-12 PM': 338, '12-4 PM': 135, '4-7 PM': 677, '7-10 PM': 423}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.19}"
2024-05-15,4,Pavagadh Temple,2471,65,moderate,Wednesday,False,False,None,False,Partly Cloudy,27,Summer,"{'4-6 AM': 296, '6-9 AM': -121, '9-12 PM': 494, '12-4 PM': 197, '4-7 PM': 988, '7-10 PM': 617}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-05-16,4,Pavagadh Temple,2135,56,moderate,Thursday,False,False,None,False,Sunny,25,Summer,"{'4-6 AM': 256, '6-9 AM': -105, '9-12 PM': 427, '12-4 PM': 170, '4-7 PM': 854, '7-10 PM': 533}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-17,4,Pavagadh Temple,3161,84,high,Friday,False,False,None,False,Partly Cloudy,31,Summer,"{'4-6 AM': 379, '6-9 AM': -156, '9-12 PM': 632, '12-4 PM': 252, '4-7 PM': 1264, '7-10 PM': 790}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-05-18,4,Pavagadh Temple,3666,97,high,Saturday,True,False,None,False,Sunny,27,Summer,"{'4-6 AM': 439, '6-9 AM': -181, '9-12 PM': 733, '12-4 PM': 293, '4-7 PM': 1466, '7-10 PM': 916}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-19,4,Pavagadh Temple,3084,82,high,Sunday,True,False,None,False,Light Rain,35,Summer,"{'4-6 AM': 370, '6-9 AM': -152, '9-12 PM': 616, '12-4 PM': 246, '4-7 PM': 1233, '7-10 PM': 771}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.19}"
2024-05-20,4,Pavagadh Temple,2051,54,moderate,Monday,False,False,None,False,Cloudy,28,Summer,"{'4-6 AM': 246, '6-9 AM': -101, '9-12 PM': 410, '12-4 PM': 164, '4-7 PM': 820, '7-10 PM': 512}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.19}"
2024-05-21,4,Pavagadh Temple,2058,54,moderate,Tuesday,False,False,None,False,Partly Cloudy,31,Summer,"{'4-6 AM': 246, '6-9 AM': -100, '9-12 PM': 411, '12-4 PM': 164, '4-7 PM': 823, '7-10 PM': 514}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-05-22,4,Pavagadh Temple,2342,62,moderate,Wednesday,False,False,None,False,Sunny,34,Summer,"{'4-6 AM': 281, '6-9 AM': -115, '9-12 PM': 468, '12-4 PM': 187, '4-7 PM': 936, '7-10 PM': 585}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-23,4,Pavagadh Temple,1884,50,moderate,Thursday,False,False,None,False,Cloudy,34,Summer,"{'4-6 AM': 226, '6-9 AM': -92, '9-12 PM': 376, '12-4 PM': 150, '4-7 PM': 753, '7-10 PM': 471}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.19}"
2024-05-24,4,Pavagadh Temple,3345,89,high,Friday,False,False,None,False,Partly Cloudy,25,Summer,"{'4-6 AM': 401, '6-9 AM': -166, '9-12 PM': 669, '12-4 PM': 267, '4-7 PM': 1338, '7-10 PM': 836}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-05-25,4,Pavagadh Temple,3550,94,high,Saturday,True,False,None,False,Sunny,37,Summer,"{'4-6 AM': 426, '6-9 AM': -177, '9-12 PM': 710, '12-4 PM': 284, '4-7 PM': 1420, '7-10 PM': 887}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-26,4,Pavagadh Temple,3466,92,high,Sunday,True,False,None,False,Sunny,25,Summer,"{'4-6 AM': 415, '6-9 AM': -171, '9-12 PM': 693, '12-4 PM': 277, '4-7 PM': 1386, '7-10 PM': 866}","{'seasonal': 0.85, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-27,4,Pavagadh Temple,2654,70,moderate,Monday,False,False,None,False,Pleasant,24,Summer,"{'4-6 AM': 318, '6-9 AM': -130, '9-12 PM': 530, '12-4 PM': 212, '4-7 PM': 1061, '7-10 PM': 663}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.15, 'holiday': 1.0, 'growth': 1.19}"
2024-05-28,4,Pavagadh Temple,1159,30,low,Tuesday,False,False,None,False,Heavy Rain,20,Summer,"{'4-6 AM': 139, '6-9 AM': -55, '9-12 PM': 231, '12-4 PM': 92, '4-7 PM': 463, '7-10 PM': 289}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.19}"
2024-05-29,4,Pavagadh Temple,1765,47,low,Wednesday,False,False,None,False,Light Rain,24,Summer,"{'4-6 AM': 211, '6-9 AM': -87, '9-12 PM': 353, '12-4 PM': 141, '4-7 PM': 706, '7-10 PM': 441}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.19}"
2024-05-30,4,Pavagadh Temple,2226,59,moderate,Thursday,False,False,None,False,Sunny,30,Summer,"{'4-6 AM': 267, '6-9 AM': -110, '9-12 PM': 445, '12-4 PM': 178, '4-7 PM': 890, '7-10 PM': 556}","{'seasonal': 0.85, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-05-31,4,Pavagadh Temple,1787,47,low,Friday,False,False,None,False,Heavy Rain,24,Summer,"{'4-6 AM': 214, '6-9 AM': -86, '9-12 PM': 357, '12-4 PM': 142, '4-7 PM': 714, '7-10 PM': 446}","{'seasonal': 0.85, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.19}"
2024-06-01,4,Pavagadh Temple,1537,40,low,Saturday,True,False,None,False,Heavy Rain,27,Monsoon,"{'4-6 AM': 184, '6-9 AM': -74, '9-12 PM': 307, '12-4 PM': 122, '4-7 PM': 614, '7-10 PM': 384}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.19}"
2024-06-02,4,Pavagadh Temple,3283,87,high,Sunday,True,False,None,False,Partly Cloudy,30,Monsoon,"{'4-6 AM': 393, '6-9 AM': -161, '9-12 PM': 656, '12-4 PM': 262, '4-7 PM': 1313, '7-10 PM': 820}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-06-03,4,Pavagadh Temple,1601,42,low,Monday,False,False,None,False,Sunny,23,Monsoon,"{'4-6 AM': 192, '6-9 AM': -79, '9-12 PM': 320, '12-4 PM': 128, '4-7 PM': 640, '7-10 PM': 400}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-06-04,4,Pavagadh Temple,1661,44,low,Tuesday,False,False,None,False,Sunny,24,Monsoon,"{'4-6 AM': 199, '6-9 AM': -81, '9-12 PM': 332, '12-4 PM': 132, '4-7 PM': 664, '7-10 PM': 415}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-06-05,4,Pavagadh Temple,1788,47,low,Wednesday,False,False,None,False,Sunny,27,Monsoon,"{'4-6 AM': 214, '6-9 AM': -88, '9-12 PM': 357, '12-4 PM': 143, '4-7 PM': 715, '7-10 PM': 447}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.19}"
2024-06-06,4,Pavagadh Temple,2026,54,moderate,Thursday,False,False,None,False,Partly Cloudy,33,Monsoon,"{'4-6 AM': 243, '6-9 AM': -100, '9-12 PM': 405, '12-4 PM': 162, '4-7 PM': 810, '7-10 PM': 506}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-06-07,4,Pavagadh Temple,2971,79,high,Friday,False,False,None,False,Partly Cloudy,20,Monsoon,"{'4-6 AM': 356, '6-9 AM': -146, '9-12 PM': 594, '12-4 PM': 237, '4-7 PM': 1188, '7-10 PM': 742}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.19}"
2024-06-08,4,Pavagadh Temple,2348,62,moderate,Saturday,True,False,None,False,Light Rain,24,Monsoon,"{'4-6 AM': 281, '6-9 AM': -115, '9-12 PM': 469, '12-4 PM': 187, '4-7 PM': 939, '7-10 PM': 587}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.19}"
2024-06-09,4,Pavagadh Temple,2736,72,moderate,Sunday,True,False,None,False,Cloudy,34,Monsoon,"{'4-6 AM': 328, '6-9 AM': -135, '9-12 PM': 547, '12-4 PM': 218, '4-7 PM': 1094, '7-10 PM': 684}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.19}"
2024-06-10,4,Pavagadh Temple,1741,46,low,Monday,False,False,None,False,Sunny,37,Monsoon,"{'4-6 AM': 208, '6-9 AM': -85, '9-12 PM': 348, '12-4 PM': 139, '4-7 PM': 696, '7-10 PM': 435}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.2}"
2024-06-11,4,Pavagadh Temple,1330,35,low,Tuesday,False,False,None,False,Light Rain,24,Monsoon,"{'4-6 AM': 159, '6-9 AM': -65, '9-12 PM': 266, '12-4 PM': 106, '4-7 PM': 532, '7-10 PM': 332}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.2}"
2024-06-12,4,Pavagadh Temple,1653,44,low,Wednesday,False,False,None,False,Sunny,25,Monsoon,"{'4-6 AM': 198, '6-9 AM': -81, '9-12 PM': 330, '12-4 PM': 132, '4-7 PM': 661, '7-10 PM': 413}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.2}"
2024-06-13,4,Pavagadh Temple,1708,45,low,Thursday,False,False,None,False,Partly Cloudy,34,Monsoon,"{'4-6 AM': 204, '6-9 AM': -83, '9-12 PM': 341, '12-4 PM': 136, '4-7 PM': 683, '7-10 PM': 427}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.2}"
2024-06-14,4,Pavagadh Temple,2893,77,high,Friday,False,False,None,False,Partly Cloudy,33,Monsoon,"{'4-6 AM': 347, '6-9 AM': -143, '9-12 PM': 578, '12-4 PM': 231, '4-7 PM': 1157, '7-10 PM': 723}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.2}"
2024-06-15,4,Pavagadh Temple,3019,80,high,Saturday,True,False,None,False,Partly Cloudy,22,Monsoon,"{'4-6 AM': 362, '6-9 AM': -148, '9-12 PM': 603, '12-4 PM': 241, '4-7 PM': 1207, '7-10 PM': 754}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.2}"
2024-06-16,4,Pavagadh Temple,2884,76,high,Sunday,True,False,None,False,Cloudy,33,Monsoon,"{'4-6 AM': 346, '6-9 AM': -142, '9-12 PM': 576, '12-4 PM': 230, '4-7 PM': 1153, '7-10 PM': 721}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.2}"
2024-06-17,4,Pavagadh Temple,1928,51,moderate,Monday,False,False,None,False,Pleasant,37,Monsoon,"{'4-6 AM': 231, '6-9 AM': -95, '9-12 PM': 385, '12-4 PM': 154, '4-7 PM': 771, '7-10 PM': 482}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.15, 'holiday': 1.0, 'growth': 1.2}"
2024-06-18,4,Pavagadh Temple,1715,45,low,Tuesday,False,False,None,False,Cloudy,24,Monsoon,"{'4-6 AM': 205, '6-9 AM': -84, '9-12 PM': 343, '12-4 PM': 137, '4-7 PM': 686, '7-10 PM': 428}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.2}"
2024-06-19,4,Pavagadh Temple,1891,50,moderate,Wednesday,False,False,None,False,Sunny,35,Monsoon,"{'4-6 AM': 226, '6-9 AM': -92, '9-12 PM': 378, '12-4 PM': 151, '4-7 PM': 756, '7-10 PM': 472}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.2}"
2024-06-20,4,Pavagadh Temple,2054,54,moderate,Thursday,False,False,None,False,Partly Cloudy,37,Monsoon,"{'4-6 AM': 246, '6-9 AM': -100, '9-12 PM': 410, '12-4 PM': 164, '4-7 PM': 821, '7-10 PM': 513}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.2}"
2024-06-21,4,Pavagadh Temple,2515,67,moderate,Friday,False,False,None,False,Sunny,30,Monsoon,"{'4-6 AM': 301, '6-9 AM': -124, '9-12 PM': 503, '12-4 PM': 201, '4-7 PM': 1006, '7-10 PM': 628}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.2}"
2024-06-22,4,Pavagadh Temple,2191,58,moderate,Saturday,True,False,None,False,Light Rain,28,Monsoon,"{'4-6 AM': 262, '6-9 AM': -107, '9-12 PM': 438, '12-4 PM': 175, '4-7 PM': 876, '7-10 PM': 547}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.2}"
2024-06-23,4,Pavagadh Temple,3143,83,high,Sunday,True,False,None,False,Sunny,37,Monsoon,"{'4-6 AM': 377, '6-9 AM': -155, '9-12 PM': 628, '12-4 PM': 251, '4-7 PM': 1257, '7-10 PM': 785}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.2}"
2024-06-24,4,Pavagadh Temple,1567,41,low,Monday,False,False,None,False,Light Rain,31,Monsoon,"{'4-6 AM': 188, '6-9 AM': -76, '9-12 PM': 313, '12-4 PM': 125, '4-7 PM': 626, '7-10 PM': 391}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.2}"
2024-06-25,4,Pavagadh Temple,1892,50,moderate,Tuesday,False,False,None,False,Pleasant,34,Monsoon,"{'4-6 AM': 227, '6-9 AM': -93, '9-12 PM': 378, '12-4 PM': 151, '4-7 PM': 756, '7-10 PM': 473}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.15, 'holiday': 1.0, 'growth': 1.2}"
2024-06-26,4,Pavagadh Temple,870,23,low,Wednesday,False,False,None,False,Heavy Rain,31,Monsoon,"{'4-6 AM': 104, '6-9 AM': -42, '9-12 PM': 174, '12-4 PM': 69, '4-7 PM': 348, '7-10 PM': 217}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.2}"
2024-06-27,4,Pavagadh Temple,1656,44,low,Thursday,False,False,None,False,Sunny,20,Monsoon,"{'4-6 AM': 198, '6-9 AM': -81, '9-12 PM': 331, '12-4 PM': 132, '4-7 PM': 662, '7-10 PM': 414}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.2}"
2024-06-28,4,Pavagadh Temple,2634,70,moderate,Friday,False,False,None,False,Cloudy,33,Monsoon,"{'4-6 AM': 316, '6-9 AM': -129, '9-12 PM': 526, '12-4 PM': 210, '4-7 PM': 1053, '7-10 PM': 658}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.2}"
2024-06-29,4,Pavagadh Temple,2795,74,moderate,Saturday,True,False,None,False,Sunny,36,Monsoon,"{'4-6 AM': 335, '6-9 AM': -138, '9-12 PM': 559, '12-4 PM': 223, '4-7 PM': 1118, '7-10 PM': 698}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.2}"
2024-06-30,4,Pavagadh Temple,3682,98,high,Sunday,True,False,None,False,Pleasant,25,Monsoon,"{'4-6 AM': 441, '6-9 AM': -181, '9-12 PM': 736, '12-4 PM': 294, '4-7 PM': 1472, '7-10 PM': 920}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.15, 'holiday': 1.0, 'growth': 1.2}"
2024-07-01,4,Pavagadh Temple,1673,44,low,Monday,False,False,None,False,Sunny,27,Monsoon,"{'4-6 AM': 200, '6-9 AM': -81, '9-12 PM': 334, '12-4 PM': 133, '4-7 PM': 669, '7-10 PM': 418}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.2}"
2024-07-02,4,Pavagadh Temple,1890,50,moderate,Tuesday,False,False,None,False,Partly Cloudy,34,Monsoon,"{'4-6 AM': 226, '6-9 AM': -93, '9-12 PM': 378, '12-4 PM': 151, '4-7 PM': 756, '7-10 PM': 472}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.2}"
2024-07-03,4,Pavagadh Temple,1010,26,low,Wednesday,False,False,None,False,Heavy Rain,37,Monsoon,"{'4-6 AM': 121, '6-9 AM': -49, '9-12 PM': 202, '12-4 PM': 80, '4-7 PM': 404, '7-10 PM': 252}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.38}"
2024-07-04,4,Pavagadh Temple,1542,41,low,Thursday,False,False,None,False,Light Rain,36,Monsoon,"{'4-6 AM': 185, '6-9 AM': -75, '9-12 PM': 308, '12-4 PM': 123, '4-7 PM': 616, '7-10 PM': 385}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.38}"
2024-07-05,4,Pavagadh Temple,2708,72,moderate,Friday,False,False,None,False,Cloudy,24,Monsoon,"{'4-6 AM': 324, '6-9 AM': -133, '9-12 PM': 541, '12-4 PM': 216, '4-7 PM': 1083, '7-10 PM': 677}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.38}"
2024-07-06,4,Pavagadh Temple,2731,72,moderate,Saturday,True,False,None,False,Light Rain,26,Monsoon,"{'4-6 AM': 327, '6-9 AM': -134, '9-12 PM': 546, '12-4 PM': 218, '4-7 PM': 1092, '7-10 PM': 682}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.38}"
2024-07-07,4,Pavagadh Temple,2488,66,moderate,Sunday,True,False,None,False,Light Rain,28,Monsoon,"{'4-6 AM': 298, '6-9 AM': -123, '9-12 PM': 497, '12-4 PM': 199, '4-7 PM': 995, '7-10 PM': 622}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.38}"
2024-07-08,4,Pavagadh Temple,1829,48,low,Monday,False,False,None,False,Cloudy,34,Monsoon,"{'4-6 AM': 219, '6-9 AM': -89, '9-12 PM': 365, '12-4 PM': 146, '4-7 PM': 731, '7-10 PM': 457}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.95, 'holiday': 1.0, 'growth': 1.38}"
2024-07-09,4,Pavagadh Temple,2126,56,moderate,Tuesday,False,False,None,False,Sunny,23,Monsoon,"{'4-6 AM': 255, '6-9 AM': -105, '9-12 PM': 425, '12-4 PM': 170, '4-7 PM': 850, '7-10 PM': 531}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.38}"
2024-07-10,4,Pavagadh Temple,1505,40,low,Wednesday,False,False,None,False,Light Rain,32,Monsoon,"{'4-6 AM': 180, '6-9 AM': -74, '9-12 PM': 301, '12-4 PM': 120, '4-7 PM': 602, '7-10 PM': 376}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 0.8, 'holiday': 1.0, 'growth': 1.38}"
2024-07-11,4,Pavagadh Temple,1956,52,moderate,Thursday,False,False,None,False,Partly Cloudy,33,Monsoon,"{'4-6 AM': 234, '6-9 AM': -96, '9-12 PM': 391, '12-4 PM': 156, '4-7 PM': 782, '7-10 PM': 489}","{'seasonal': 0.7, 'weekday': 0.85, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.38}"
2024-07-12,4,Pavagadh Temple,3397,90,high,Friday,False,False,None,False,Partly Cloudy,24,Monsoon,"{'4-6 AM': 407, '6-9 AM': -167, '9-12 PM': 679, '12-4 PM': 271, '4-7 PM': 1358, '7-10 PM': 849}","{'seasonal': 0.7, 'weekday': 1.3, 'festival': 1.0, 'weather': 1.05, 'holiday': 1.0, 'growth': 1.38}"
2024-07-13,4,Pavagadh Temple,3344,89,high,Saturday,True,False,None,False,Sunny,21,Monsoon,"{'4-6 AM': 401, '6-9 AM': -165, '9-12 PM': 668, '12-4 PM': 267, '4-7 PM': 1337, '7-10 PM': 836}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 1.0, 'holiday': 1.0, 'growth': 1.38}"
2024-07-14,4,Pavagadh Temple,1540,41,low,Sunday,True,False,None,False,Heavy Rain,34,Monsoon,"{'4-6 AM': 184, '6-9 AM': -76, '9-12 PM': 308, '12-4 PM': 123, '4-7 PM': 616, '7-10 PM': 385}","{'seasonal': 0.7, 'weekday': 1.4, 'festival': 1.0, 'weather': 0.5, 'holiday': 1.0, 'growth': 1.38}"
